domain,model,polisher,polish_type,ai_rate,human_rate
blog,chatgpt-roberta,llama,50,0.1489361702127659,0.851063829787234
blog,detectgpt,llama,50,0.2127659574468085,0.7872340425531915
blog,fastdetectgpt,llama,50,0.2127659574468085,0.7872340425531915
blog,gltr,llama,50,0.4042553191489361,0.5957446808510638
blog,gpt2-base,llama,50,0.2765957446808511,0.723404255319149
blog,gpt2-large,llama,50,0.4680851063829787,0.5319148936170213
blog,llmdet,llama,50,0.6808510638297872,0.3191489361702128
blog,radar,llama,50,0.6595744680851063,0.3404255319148936
blog,zerogpt,llama,50,0.1276595744680851,0.8723404255319149
email_content,binoculars,llama,50,0.0769230769230769,0.9230769230769232
email_content,chatgpt-roberta,llama,50,0.1282051282051282,0.8717948717948718
email_content,detectgpt,llama,50,0.1538461538461538,0.8461538461538461
email_content,fastdetectgpt,llama,50,0.0769230769230769,0.9230769230769232
email_content,gltr,llama,50,0.358974358974359,0.6410256410256411
email_content,gpt2-base,llama,50,0.4871794871794871,0.5128205128205128
email_content,gpt2-large,llama,50,0.6410256410256411,0.358974358974359
email_content,llmdet,llama,50,0.5897435897435898,0.4102564102564102
email_content,radar,llama,50,0.6666666666666666,0.3333333333333333
email_content,zerogpt,llama,50,0.0769230769230769,0.9230769230769232
game_review,binoculars,llama,50,0.3404255319148936,0.6595744680851063
game_review,chatgpt-roberta,llama,50,0.2127659574468085,0.7872340425531915
game_review,detectgpt,llama,50,0.4893617021276595,0.5106382978723404
game_review,fastdetectgpt,llama,50,0.2127659574468085,0.7872340425531915
game_review,gltr,llama,50,0.4893617021276595,0.5106382978723404
game_review,gpt2-base,llama,50,0.3404255319148936,0.6595744680851063
game_review,gpt2-large,llama,50,0.4680851063829787,0.5319148936170213
game_review,llmdet,llama,50,0.7659574468085106,0.2340425531914893
game_review,radar,llama,50,0.4468085106382978,0.5531914893617021
game_review,zerogpt,llama,50,0.0638297872340425,0.9361702127659576
news,binoculars,llama,50,0.1555555555555555,0.8444444444444444
news,chatgpt-roberta,llama,50,0.6222222222222222,0.3777777777777777
news,detectgpt,llama,50,0.4888888888888889,0.5111111111111111
news,fastdetectgpt,llama,50,0.2,0.8
news,gltr,llama,50,0.5333333333333333,0.4666666666666667
news,gpt2-base,llama,50,0.3111111111111111,0.6888888888888889
news,gpt2-large,llama,50,0.3777777777777777,0.6222222222222222
news,llmdet,llama,50,0.5555555555555556,0.4444444444444444
news,radar,llama,50,0.3111111111111111,0.6888888888888889
news,zerogpt,llama,50,0.2444444444444444,0.7555555555555555
paper_abstract,binoculars,llama,50,0.1176470588235294,0.8823529411764706
paper_abstract,chatgpt-roberta,llama,50,0.0,1.0
paper_abstract,detectgpt,llama,50,0.1764705882352941,0.8235294117647058
paper_abstract,fastdetectgpt,llama,50,0.0980392156862745,0.9019607843137256
paper_abstract,gltr,llama,50,0.0588235294117647,0.9411764705882352
paper_abstract,gpt2-base,llama,50,0.2352941176470588,0.7647058823529411
paper_abstract,gpt2-large,llama,50,0.4117647058823529,0.5882352941176471
paper_abstract,llmdet,llama,50,0.2352941176470588,0.7647058823529411
paper_abstract,radar,llama,50,0.0392156862745098,0.9607843137254902
paper_abstract,zerogpt,llama,50,0.0588235294117647,0.9411764705882352
speech,binoculars,llama,50,0.2448979591836734,0.7551020408163265
speech,chatgpt-roberta,llama,50,0.3877551020408163,0.6122448979591837
speech,detectgpt,llama,50,0.4693877551020408,0.5306122448979592
speech,fastdetectgpt,llama,50,0.2244897959183673,0.7755102040816326
speech,gltr,llama,50,0.6938775510204082,0.3061224489795918
speech,gpt2-base,llama,50,0.4081632653061224,0.5918367346938775
speech,gpt2-large,llama,50,0.4081632653061224,0.5918367346938775
speech,llmdet,llama,50,0.6530612244897959,0.3469387755102041
speech,radar,llama,50,0.4285714285714285,0.5714285714285714
speech,zerogpt,llama,50,0.3265306122448979,0.673469387755102
blog,binoculars,llama,75,0.2244897959183673,0.7755102040816326
blog,chatgpt-roberta,llama,75,0.1632653061224489,0.8367346938775511
blog,detectgpt,llama,75,0.2448979591836734,0.7551020408163265
blog,fastdetectgpt,llama,75,0.1836734693877551,0.8163265306122449
blog,gltr,llama,75,0.4081632653061224,0.5918367346938775
blog,gpt2-base,llama,75,0.2040816326530612,0.7959183673469388
blog,gpt2-large,llama,75,0.4081632653061224,0.5918367346938775
blog,llmdet,llama,75,0.673469387755102,0.3265306122448979
blog,radar,llama,75,0.6938775510204082,0.3061224489795918
blog,zerogpt,llama,75,0.1428571428571428,0.8571428571428571
email_content,binoculars,llama,75,0.0789473684210526,0.9210526315789472
email_content,chatgpt-roberta,llama,75,0.0789473684210526,0.9210526315789472
email_content,detectgpt,llama,75,0.0789473684210526,0.9210526315789472
email_content,fastdetectgpt,llama,75,0.1052631578947368,0.8947368421052632
email_content,gltr,llama,75,0.2368421052631578,0.7631578947368421
email_content,gpt2-base,llama,75,0.3947368421052631,0.6052631578947368
email_content,gpt2-large,llama,75,0.5263157894736842,0.4736842105263157
email_content,llmdet,llama,75,0.5526315789473685,0.4473684210526316
email_content,radar,llama,75,0.7368421052631579,0.2631578947368421
email_content,zerogpt,llama,75,0.0789473684210526,0.9210526315789472
game_review,binoculars,llama,75,0.3260869565217391,0.6739130434782609
game_review,chatgpt-roberta,llama,75,0.2826086956521739,0.717391304347826
game_review,detectgpt,llama,75,0.3695652173913043,0.6304347826086957
game_review,fastdetectgpt,llama,75,0.1956521739130435,0.8043478260869565
game_review,gltr,llama,75,0.4565217391304347,0.5434782608695652
game_review,gpt2-base,llama,75,0.5,0.5
game_review,gpt2-large,llama,75,0.5,0.5
game_review,llmdet,llama,75,0.6739130434782609,0.3260869565217391
game_review,radar,llama,75,0.4130434782608695,0.5869565217391305
game_review,zerogpt,llama,75,0.108695652173913,0.8913043478260869
news,binoculars,llama,75,0.275,0.725
news,chatgpt-roberta,llama,75,0.7,0.3
news,detectgpt,llama,75,0.525,0.475
news,fastdetectgpt,llama,75,0.2,0.8
news,gltr,llama,75,0.5,0.5
news,gpt2-base,llama,75,0.375,0.625
news,gpt2-large,llama,75,0.425,0.575
news,llmdet,llama,75,0.55,0.45
news,radar,llama,75,0.425,0.575
news,zerogpt,llama,75,0.275,0.725
paper_abstract,binoculars,llama,75,0.0980392156862745,0.9019607843137256
paper_abstract,chatgpt-roberta,llama,75,0.0392156862745098,0.9607843137254902
paper_abstract,detectgpt,llama,75,0.1372549019607843,0.8627450980392157
paper_abstract,fastdetectgpt,llama,75,0.1372549019607843,0.8627450980392157
paper_abstract,gltr,llama,75,0.0980392156862745,0.9019607843137256
paper_abstract,gpt2-base,llama,75,0.2549019607843137,0.7450980392156863
paper_abstract,gpt2-large,llama,75,0.4117647058823529,0.5882352941176471
paper_abstract,llmdet,llama,75,0.1176470588235294,0.8823529411764706
paper_abstract,radar,llama,75,0.0392156862745098,0.9607843137254902
paper_abstract,zerogpt,llama,75,0.0196078431372549,0.9803921568627452
speech,binoculars,llama,75,0.2978723404255319,0.7021276595744681
speech,chatgpt-roberta,llama,75,0.4468085106382978,0.5531914893617021
speech,detectgpt,llama,75,0.5106382978723404,0.4893617021276595
speech,fastdetectgpt,llama,75,0.2127659574468085,0.7872340425531915
speech,gltr,llama,75,0.6382978723404256,0.3617021276595745
speech,gpt2-base,llama,75,0.3617021276595745,0.6382978723404256
speech,gpt2-large,llama,75,0.3829787234042553,0.6170212765957447
speech,llmdet,llama,75,0.7446808510638298,0.2553191489361702
speech,radar,llama,75,0.4893617021276595,0.5106382978723404
speech,zerogpt,llama,75,0.4680851063829787,0.5319148936170213
blog,binoculars,llama,average,0.1324069536629241,0.8675930463370758
blog,chatgpt-roberta,llama,average,0.1378655170274796,0.8621344829725203
blog,detectgpt,llama,average,0.2401278870210698,0.7598721129789302
blog,fastdetectgpt,llama,average,0.114488917147406,0.8855110828525941
blog,gltr,llama,average,0.3315189814527635,0.6684810185472365
blog,gpt2-base,llama,average,0.209013191902901,0.7909868080970991
blog,gpt2-large,llama,average,0.3646268324959162,0.6353731675040838
blog,llmdet,llama,average,0.6888484998862766,0.3111515001137233
blog,radar,llama,average,0.5487365858197382,0.4512634141802618
blog,zerogpt,llama,average,0.0618595310464611,0.9381404689535388
email_content,binoculars,llama,average,0.029689608636977,0.9703103913630232
email_content,chatgpt-roberta,llama,average,0.0550998352667158,0.944900164733284
email_content,detectgpt,llama,average,0.1413277565395665,0.8586722434604334
email_content,fastdetectgpt,llama,average,0.0841048838481444,0.9158951161518556
email_content,gltr,llama,average,0.2316857653828128,0.7683142346171872
email_content,gpt2-base,llama,average,0.4115252170451143,0.5884747829548856
email_content,gpt2-large,llama,average,0.5627612652644746,0.4372387347355255
email_content,llmdet,llama,average,0.6308226789613183,0.3691773210386816
email_content,radar,llama,average,0.6038254642234103,0.3961745357765897
email_content,zerogpt,llama,average,0.062648804625698,0.937351195374302
game_review,binoculars,llama,average,0.1838178934848685,0.8161821065151313
game_review,chatgpt-roberta,llama,average,0.162718162195498,0.837281837804502
game_review,detectgpt,llama,average,0.3678811506101053,0.6321188493898947
game_review,fastdetectgpt,llama,average,0.1500577067089555,0.8499422932910444
game_review,gltr,llama,average,0.4364053345667592,0.5635946654332409
game_review,gpt2-base,llama,average,0.4332598784194529,0.5667401215805471
game_review,gpt2-large,llama,average,0.4169098277608916,0.5830901722391084
game_review,llmdet,llama,average,0.7527145279943614,0.2472854720056385
game_review,radar,llama,average,0.2956171534293643,0.7043828465706357
game_review,zerogpt,llama,average,0.0454874234615215,0.9545125765384784
news,binoculars,llama,average,0.1269436001350894,0.8730563998649103
news,chatgpt-roberta,llama,average,0.5211710570753124,0.4788289429246876
news,detectgpt,llama,average,0.4204415737926376,0.5795584262073623
news,fastdetectgpt,llama,average,0.143482776089159,0.856517223910841
news,gltr,llama,average,0.45330547112462,0.5466945288753801
news,gpt2-base,llama,average,0.2231171901384667,0.7768828098615332
news,gpt2-large,llama,average,0.2781805133400878,0.7218194866599122
news,llmdet,llama,average,0.6351376224248565,0.3648623775751435
news,radar,llama,average,0.1708400878081729,0.829159912191827
news,zerogpt,llama,average,0.1424358324890239,0.8575641675109759
paper_abstract,binoculars,llama,average,0.1092436974789916,0.8907563025210086
paper_abstract,chatgpt-roberta,llama,average,0.0168067226890756,0.9831932773109244
paper_abstract,detectgpt,llama,average,0.1736694677871148,0.826330532212885
paper_abstract,fastdetectgpt,llama,average,0.1092436974789916,0.8907563025210086
paper_abstract,gltr,llama,average,0.0756302521008403,0.9243697478991598
paper_abstract,gpt2-base,llama,average,0.2436974789915966,0.7563025210084033
paper_abstract,gpt2-large,llama,average,0.4061624649859943,0.5938375350140056
paper_abstract,llmdet,llama,average,0.3053221288515406,0.6946778711484595
paper_abstract,radar,llama,average,0.0196078431372549,0.9803921568627452
paper_abstract,zerogpt,llama,average,0.0364145658263305,0.9635854341736696
speech,binoculars,llama,average,0.1718845228060829,0.828115477193917
speech,chatgpt-roberta,llama,average,0.3781133547643981,0.6218866452356019
speech,detectgpt,llama,average,0.4277808539829305,0.5722191460170694
speech,fastdetectgpt,llama,average,0.1471593683065931,0.8528406316934071
speech,gltr,llama,average,0.6548807729778842,0.3451192270221158
speech,gpt2-base,llama,average,0.353253015491911,0.646746984508089
speech,gpt2-large,llama,average,0.3154153910804443,0.6845846089195557
speech,llmdet,llama,average,0.7928096284106347,0.2071903715893652
speech,radar,llama,average,0.3232918060841357,0.6767081939158642
speech,zerogpt,llama,average,0.2997226519787246,0.7002773480212754
